Account ID,Backlog Rev,Bio Reactors used,BM Test,Campaign ID,Cell Culture Media,Cell Type,Close Date,Closed,Closed Lost Reason,Competitive Product Details,Contact ID,COVID Notes,COVID Status,Created By ID,Created by Lead Conversion,Created Date,Date Opportunity was Closed,Deleted,DOR Distributor,DOR Expiration,Final Quote,Fiscal Period,Fiscal Quarter,Fiscal Year,Forecast Category,Forecast Category1,Forecast Q Commit,Forecast Q Prior Commit,Funding Source,Has Line Item,Has Open Activity,Has Overdue Task,Industry,Install This Quarter,Interface Type,Internal Forecast,Last Activity,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Stage Change Date,Last Stage Change Date1,Last Viewed Date,LDO,LDO Priority Level,Lead Application,Lead Source,LS Other Research Area,LS Research Area,Mass Spec Manufacturer,Mass Spec Type,Media Provider,Opportunity ID,Opportunity Type,Order Finalized,Other Closed Lost Details,Other Mass Spec Type,Other Research Area,Owner ID,Price Book ID,Primary Application,Primary Application (FF),Primary Contact,Product Category,Product of Interest,Purchase Agent,Quote ID,Record Type ID,Registered Vendor (confirmed),Secondary Application (FF),Ship This Quarter,Ship This Quarter List,Signing Authority,Stage,Standard Application,System Modstamp,Technical Owner,Training Date,Validated Customer Needs,Won,# Close Date Extensions,# Close Date Month Extensions,Amount,Days Open,Expected Amount,Probability (%),Push Count
0013100001jb0YLAAY,FALSE,,FALSE,,,,24-07-2020,TRUE,,,0035A00003VyJdFQAV,,,0055A000008zqzaQAA,FALSE,11-06-2020 22:09,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,22-07-2020,0055A00000BclF5QAJ,11-04-2021 19:52,0,26-07-2020 12:19,01-01-1999,,FALSE,,,Inside Sales,,,,,,0065A00001aLRhoQAG,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003VyJdFQAV,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,44640,,44640,100,0
0013100001lbwD9AAI,FALSE,,FALSE,7015A000001qVJTQA2,,,11-09-2020,TRUE,,,0035A00003UZFSoQAP,,,0055A000008iLoOQAU,FALSE,30-06-2020 14:06,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,21-08-2020,0055A00000BclF5QAJ,11-04-2021 20:06,0,13-09-2020 13:40,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00001b9If1QAE,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003UZFSoQAP,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,19999.98,,19999.98,100,0
0015A00001tbMY6QAM,FALSE,,FALSE,7015A000001OxJmQAK,,,15-07-2020,TRUE,,,0035A00003JivLfQAJ,,,0055A000008iLoOQAU,FALSE,30-06-2020 17:57,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,15-07-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,15-07-2020 15:52,01-01-1999,,FALSE,,,Webinar,,,,,,0065A00001b9JjqQAE,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003JivLfQAJ,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,12000,,12000,100,0
0013100001fsBp7AAE,FALSE,,FALSE,,,,20-07-2020,TRUE,,,0035A00003gRmI2QAK,,,0055A000008iLoOQAU,FALSE,17-07-2020 14:02,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,20-07-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,20-07-2020 15:26,01-01-1999,,FALSE,,,Other,,,,,,0065A00001bAhwXQAS,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003gRmI2QAK,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,7200,,7200,100,0
0013100001fqypQAAQ,FALSE,,FALSE,,,,28-07-2020,TRUE,,,0035A00003dZbo8QAC,,,0055A000008iLoOQAU,FALSE,21-07-2020 17:05,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,21-07-2020,0055A00000BclF5QAJ,11-04-2021 20:06,0,03-08-2020 15:48,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00001bBVXrQAO,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003dZbo8QAC,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,8000,,8000,100,0
0015A000028moKRQAY,FALSE,,FALSE,,,,26-08-2020,TRUE,,,0035A00003hl0PaQAI,,,0055A000008iLoOQAU,FALSE,31-07-2020 13:01,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,05-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,26-08-2020 15:16,01-01-1999,,FALSE,,,Other,,,,,,0065A00001bLiFlQAK,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003hl0PaQAI,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,3200,,3200,100,0
0013100001gX5LzAAK,FALSE,,FALSE,,,,05-08-2020,TRUE,,,0035A00003hlJj2QAE,,,0055A000008iLoOQAU,FALSE,03-08-2020 12:35,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,03-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,05-08-2020 13:39,01-01-1999,,FALSE,,,Website,,,,,,0065A00001bLrFbQAK,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003hlJj2QAE,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,4000,,4000,100,0
0013100001fsBp7AAE,FALSE,,FALSE,,,,07-08-2020,TRUE,,,0035A00003gRmI2QAK,,,0055A000008iLoOQAU,FALSE,06-08-2020 21:45,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,07-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,07-08-2020 17:57,01-01-1999,,FALSE,,,Other,,,,,,0065A00001bM7gpQAC,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003gRmI2QAK,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,16000,,16000,100,0
0015A00002FU4geQAD,FALSE,,FALSE,,,,11-09-2020,TRUE,,,0035A00003hk5gjQAA,,,0055A000008iLoOQAU,FALSE,09-09-2020 17:27,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,09-09-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,13-09-2020 13:39,01-01-1999,,FALSE,,,Other,,,,,,0065A00001bh80gQAA,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003hk5gjQAA,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,12000,,12000,100,0
0013100001fsBp7AAE,FALSE,,FALSE,,,,28-09-2020,TRUE,,,0035A00003gRmI2QAK,,,0055A000008iLoOQAU,FALSE,24-09-2020 12:59,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,24-09-2020,0055A00000BclF5QAJ,11-04-2021 20:04,0,29-09-2020 02:31,01-01-1999,,FALSE,,,Inside Sales,,,,,,0065A00001bomOTQAY,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003gRmI2QAK,Consumables,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,8000,,8000,100,0
0015A00001tbMY6QAM,FALSE,,FALSE,,,,26-09-2019,TRUE,,,0035A00003Wmwx7QAB,,,0055A000008iLmwQAE,FALSE,14-08-2019 13:03,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2019,3,2019,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,18-12-2019,0055A00000BclF5QAJ,10-04-2021 22:59,0,27-09-2019 11:56,01-01-1999,,FALSE,,,Referral,,,,,,0065A00001X8LLKQA3,,FALSE,,,,0055A00000BNpn5QAD,01s5A000005z9ixQAA,,,0035A00003Wmwx7QAB,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A000008iLmcQAE,,FALSE,TRUE,5,3,88000,,88000,100,0
0013100001gYPr1AAG,FALSE,,FALSE,,,,25-09-2020,TRUE,,,0035A00003gURq6QAG,,,0055A000008zqzaQAA,FALSE,10-07-2020 02:06,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,21-09-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,25-09-2020 18:12,01-01-1999,,FALSE,,,Referral,,,,,,0065A00001bAJ15QAG,,FALSE,,,,0055A00000Bnt5hQAB,01s5A000005x0sjQAA,Biotherapeutics,,0035A00003gURq6QAG,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A00000BctN2QAJ,,FALSE,TRUE,5,3,136000,,136000,100,0
0015A00002NMYWuQAP,FALSE,,FALSE,,,,17-09-2020,TRUE,,,,,,0055A00000BNXCfQAP,FALSE,17-07-2020 21:50,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,11-09-2020,0055A00000BclF5QAJ,11-04-2021 19:52,0,17-09-2020 15:16,01-01-1999,,FALSE,,,Inside Sales,,,,,,0065A00001bBJk7QAG,,FALSE,,,,0055A00000BNXCfQAP,01s5A000005x0sjQAA,,,0035A00003hj6S0QAI,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A00000BctN7QAJ,,FALSE,TRUE,5,3,145600,,145600,100,0
0013100001jSwODAA0,FALSE,,FALSE,7015A000001TfxaQAC,,,17-07-2020,TRUE,,,0035A00003R0B1vQAF,,,0055A000008zqzaQAA,FALSE,08-06-2020 18:05,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Government,FALSE,,FALSE,08-06-2020,0055A00000BclF5QAJ,11-04-2021 20:08,0,17-07-2020 20:48,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00001aKirZQAS,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003R0B1vQAF,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,13780,,13780,100,0
0015A00002DU5c0QAD,FALSE,,FALSE,7015A000001zMbNQAU,,,29-09-2020,TRUE,,,0035A00003WmSiiQAF,,,0055A000008iLoOQAU,FALSE,05-08-2020 23:07,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,25-09-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,29-09-2020 14:22,01-01-1999,,FALSE,,,Trade Show,,,,,,0065A00001bM4G8QAK,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003WmSiiQAF,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,7510,,7510,100,0
0013100001gbb7YAAQ,FALSE,,FALSE,7015A000001zMbNQAU,,,10-08-2020,TRUE,,,0035A00003TS6LPQA1,,,0055A000008iLoOQAU,FALSE,06-08-2020 12:39,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,10-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,10-08-2020 16:34,01-01-1999,,FALSE,,,Website,,,,,,0065A00001bM5MhQAK,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003TS6LPQA1,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,3350,,3350,100,0
0013100001gXqdHAAS,FALSE,,FALSE,7015A0000022gDBQAY,,,08-08-2020,TRUE,,,0035A00003EW9IOQA1,,,0055A000008iLoOQAU,FALSE,07-08-2020 15:24,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,07-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,09-08-2020 13:30,01-01-1999,,FALSE,,,Seminar - Internal,,,,,,0065A00001bM9quQAC,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003EW9IOQA1,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,3350,,3350,100,0
0013100001jbBzlAAE,FALSE,,FALSE,7015A000001zKrqQAE,,,19-08-2020,TRUE,,,00331000030OryMAAS,,,0055A000008iLoOQAU,FALSE,07-08-2020 18:33,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,07-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,19-08-2020 17:39,01-01-1999,,FALSE,,,Trade Show,,,,,,0065A00001bMAdNQAW,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,00331000030OryMAAS,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,2780,,2780,100,0
0013100001puTdTAAU,FALSE,,FALSE,7015A000001zLaKQAU,,,11-08-2020,TRUE,,,00331000037V7RVAA0,,,0055A000008iLoOQAU,FALSE,29-07-2020 20:09,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,31-07-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,11-08-2020 21:23,01-01-1999,,FALSE,,,Trade Show,,,,,,0065A00001bL27vQAC,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,00331000037V7RVAA0,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,9040,,9040,100,0
0013100001jbBR3AAM,FALSE,,FALSE,7015A000001zMbNQAU,,,04-08-2020,TRUE,,,0035A00003eLZ3WQAW,,,0055A000008iLoOQAU,FALSE,30-07-2020 17:27,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,04-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,04-08-2020 15:14,01-01-1999,,FALSE,,,Website,,,,,,0065A00001bLf4nQAC,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003eLZ3WQAW,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,4103.05,,4103.05,100,0
0013100001gbb7YAAQ,FALSE,,FALSE,,,,26-08-2020,TRUE,,,0035A00003hmUzEQAU,,,0055A000008iLoOQAU,FALSE,10-08-2020 20:06,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,Auto-Ti,FALSE,14-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,27-08-2020 18:08,01-01-1999,,FALSE,,,Other,,,,,,0065A00001bMuSSQA0,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003hmUzEQAU,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,5690,,5690,100,0
0013100001gWxtDAAS,FALSE,,FALSE,,,,27-08-2020,TRUE,,,0035A00003NFRlWQAX,,,0055A000008iLoOQAU,FALSE,26-08-2020 20:15,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,Auto-Ti,FALSE,26-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,27-08-2020 13:08,01-01-1999,,FALSE,,,Referral,,,,,,0065A00001bORRLQA4,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003NFRlWQAX,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,3350,,3350,100,0
0013100001kbnWUAAY,FALSE,,FALSE,7015A000001eG90QAE,,,29-07-2020,TRUE,,,003310000331gUhAAI,,,0055A000008iLoOQAU,FALSE,28-07-2020 18:25,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,,FALSE,28-07-2020,0055A00000BclF5QAJ,11-04-2021 20:10,0,29-07-2020 18:43,01-01-1999,,FALSE,,,Sales Seminar,,,Thermo,,,0065A00001bKxOxQAK,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,003310000331gUhAAI,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,9735,,9735,100,0
0013100001puTdTAAU,FALSE,,FALSE,7015A000001zMbNQAU,,,24-08-2020,TRUE,,,0035A00003YbhlNQAR,,,0055A000008iLoOQAU,FALSE,21-08-2020 14:15,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,21-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,26-08-2020 15:45,01-01-1999,,FALSE,,,Website,,,Thermo,,,0065A00001bO8udQAC,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003YbhlNQAR,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,8345,,8345,100,0
0013100001frZqgAAE,FALSE,,FALSE,7015A000001zMbNQAU,,,09-09-2020,TRUE,,,0035A00003ii7RaQAI,,,0055A000008iLoOQAU,FALSE,02-09-2020 12:58,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,,FALSE,09-09-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,09-09-2020 13:26,01-01-1999,,FALSE,,,Website,,,Thermo,,,0065A00001bgDapQAE,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003ii7RaQAI,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,4045,,4045,100,0
0013100001fsOeFAAU,FALSE,,FALSE,7015A000001OxgRQAS,,,13-08-2019,TRUE,,,,,,0055A000008iLoJQAU,FALSE,18-01-2019 21:53,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2019,3,2019,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,20-06-2019,0055A00000BclF5QAJ,11-04-2021 20:12,0,15-08-2019 14:17,01-01-1999,,FALSE,,,Referral,,,,,,0065A000015rduGQAQ,,FALSE,,,,0055A000008iLoJQAU,01s31000003qafeAAA,,,0033100002vvwZ0AAI,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,7725,,7725,100,0
0015A00001xP4A2QAK,FALSE,,FALSE,7015A000001ThI4QAK,,,29-09-2020,TRUE,,,0035A00003EXFrFQAX,,,0055A000008iLoOQAU,FALSE,16-04-2020 15:23,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,FALSE,23-06-2020,0055A00000BclF5QAJ,11-04-2021 20:11,0,29-09-2020 21:17,01-01-1999,,FALSE,,,Website,,,,,,0065A00001Zk3VNQAZ,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0vsQAA,,,0035A00003SsfSRQAZ,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,10000,,10000,100,0
0015A00001yXLvZQAW,FALSE,,FALSE,7015A000001qUiVQAU,,,25-09-2019,TRUE,,,0035A00003TRqMEQA1,,,0055A000008iLoJQAU,FALSE,10-12-2019 23:53,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2019,3,2019,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,10-12-2019,0055A00000BclF5QAJ,11-04-2021 20:07,0,04-03-2020 18:02,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00001YKbWyQAL,,FALSE,,,,0055A000008iLoJQAU,01s5A000005z9ixQAA,,,0035A00003TRqMEQA1,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,8950,,8950,100,0
0013100001enW6YAAU,FALSE,,FALSE,7015A000001qVpeQAE,,,31-07-2020,TRUE,,,0035A00003PriHgQAJ,,,0055A000008iLoOQAU,FALSE,05-05-2020 15:48,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,Auto-Classic,FALSE,30-06-2020,0055A00000BclF5QAJ,11-04-2021 20:10,0,31-07-2020 14:34,01-01-1999,,FALSE,,,Sales Seminar,,,,,,0065A00001a3KhmQAE,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003PriHgQAJ,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,8950,,8950,100,0
0015A00002DU5c0QAD,FALSE,,FALSE,7015A000001zM5lQAE,,,20-07-2020,TRUE,,,0035A00003WmSiiQAF,,,0055A000008iLoOQAU,FALSE,13-07-2020 16:27,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,Auto-Ti,FALSE,13-07-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,20-07-2020 19:04,01-01-1999,,FALSE,,,Trade Show,,,,,,0065A00001bASP7QAO,,FALSE,,,,0055A000008iLoOQAU,01s5A000004PkYeQAK,,,0035A00003WmSiiQAF,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,364,,364,100,0
0015A000026mHowQAE,FALSE,,FALSE,,,,10-09-2020,TRUE,,,0035A00003fqc3YQAQ,,,0055A000008iLoOQAU,FALSE,27-05-2020 17:41,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,10-09-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,11-09-2020 00:56,01-01-1999,,FALSE,,,Referral,,,,,,0065A00001aJAtCQAW,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,0035A00003fqc3YQAQ,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,5000,,5000,100,0
0013100001puTdTAAU,FALSE,,FALSE,7015A000001zLaKQAU,,,09-09-2020,TRUE,,,00331000037V7RVAA0,,,0055A000008iLoOQAU,FALSE,25-08-2020 19:17,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,25-08-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,13-09-2020 13:51,01-01-1999,,FALSE,,,Trade Show,,,,,,0065A00001bONVdQAO,,FALSE,,,,0055A000008iLoOQAU,01s5A000005x0sjQAA,,,00331000037V7RVAA0,Service,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,2983.33,,2983.33,100,0
